id_setor_censitario,sigla_uf,v052,v053,v054,v055,v056,v057,v058,v059,v060,v061,v062,v063
355400305000237,SP2,0,1,2,2,0,1,1,1,1,0,0,1
355400305000240,SP2,1,2,2,0,0,2,0,1,2,3,1,1
355400305000244,SP2,2,0,0,0,0,1,1,1,2,0,0,0
355400305000245,SP2,0,0,5,2,2,0,1,1,1,1,0,3
355400305000253,SP2,2,1,2,4,0,1,2,1,1,2,1,0
355400305000259,SP2,0,0,0,0,1,0,2,1,0,0,1,2
355400305000261,SP2,0,0,1,0,0,0,0,1,0,2,0,1
355400305000263,SP2,1,0,0,1,1,0,0,1,0,1,1,1
355400305000265,SP2,2,0,2,1,4,3,3,1,2,3,3,3
355400305000279,SP2,5,3,1,1,1,3,4,1,2,1,2,3
355400305000285,SP2,0,1,0,1,1,1,3,1,0,3,1,1
355410205000001,SP2,2,1,1,2,3,1,2,1,1,1,1,2
355410205000011,SP2,2,1,3,3,2,2,2,1,3,2,4,1
355410205000014,SP2,2,0,2,2,2,2,1,1,1,5,0,1
355410205000020,SP2,2,2,10,0,5,7,5,1,4,4,6,4
355410205000023,SP2,2,0,2,1,3,0,4,1,0,4,2,2
355410205000024,SP2,0,1,0,0,0,0,0,1,0,0,0,0
355410205000032,SP2,6,2,5,5,3,1,6,1,6,2,6,3
355410205000043,SP2,2,3,1,2,1,0,0,1,1,2,2,4
355410205000068,SP2,4,4,7,8,4,8,7,1,8,6,5,10
355410205000076,SP2,5,2,9,6,3,2,8,1,7,6,1,6
355410205000132,SP2,6,3,2,6,6,7,2,1,5,3,7,4
355410205000157,SP2,4,2,5,5,4,2,4,1,6,6,16,6
355410205000205,SP2,7,6,8,7,5,4,5,1,4,2,5,1
355410205000209,SP2,1,1,2,2,2,1,1,1,2,0,2,2
355410205000283,SP2,4,2,3,2,7,9,1,1,0,4,3,5
355410205000321,SP2,0,0,0,0,0,0,0,1,0,0,0,0
355410205000324,SP2,0,0,0,1,1,0,1,1,1,0,0,1
355410205000326,SP2,1,3,2,1,1,1,3,1,1,1,2,0
355410205000358,SP2,0,3,0,0,0,1,1,1,0,2,0,0
355410205000360,SP2,0,2,3,1,1,2,3,1,3,2,2,0
355410205000366,SP2,2,0,1,2,1,2,2,1,0,1,1,2
355410205000378,SP2,2,1,0,2,3,2,2,1,3,3,2,0
355410205000384,SP2,4,6,4,2,3,5,2,1,2,6,3,2
355410205000386,SP2,0,1,0,1,2,0,1,1,1,2,1,1
355410205000389,SP2,0,0,1,0,1,0,0,1,1,0,0,0
355410205000397,SP2,1,1,2,0,2,1,2,1,2,0,1,1
355410205000405,SP2,1,0,2,0,0,1,1,1,1,1,0,1
355410210000003,SP2,0,1,4,0,2,6,0,1,1,5,8,3
355410210000038,SP2,2,1,0,2,3,2,3,1,4,6,1,3
355410210000048,SP2,5,1,2,1,0,0,0,1,0,1,0,0
355410210000050,SP2,0,3,3,1,1,1,3,1,0,3,2,0
355410210000052,SP2,1,1,1,3,2,1,2,1,1,1,0,2
355410210000054,SP2,1,1,1,1,1,2,0,1,0,0,1,0
355420105000003,SP2,2,1,3,1,1,2,1,1,1,3,3,1
355420105000004,SP2,0,0,1,0,0,0,0,1,0,0,1,0
355430005000025,SP2,0,2,1,1,1,1,0,1,4,2,3,2
355440905000005,SP2,9,13,6,9,8,5,4,1,9,5,5,5
355440905000010,SP2,0,0,1,0,0,0,0,1,0,0,1,1
355440905000011,SP2,0,0,0,1,0,1,1,1,0,2,2,0
355450805000003,SP2,3,1,2,5,4,1,6,1,0,1,7,2
355450805000004,SP2,4,6,4,4,2,4,2,1,3,3,7,1
355450805000032,SP2,0,3,2,0,3,1,1,1,2,4,4,4
355450805000036,SP2,0,1,0,3,1,3,1,1,1,0,1,2
355450805000039,SP2,4,2,7,3,3,4,5,1,2,0,0,2
355450805000052,SP2,1,2,0,1,1,3,3,1,2,1,1,3
355460705000004,SP2,1,0,0,0,1,2,1,1,2,1,0,1
355465605000003,SP2,1,3,3,2,0,1,3,1,0,2,0,2
355465605000004,SP2,2,0,0,1,2,1,0,1,2,0,0,1
355465605000006,SP2,4,2,3,5,4,2,4,1,3,2,2,2
355470605000016,SP2,1,5,4,7,3,4,4,1,1,2,1,7
355480505000023,SP2,2,2,3,0,3,1,3,1,3,0,2,1
355480505000049,SP2,0,1,1,0,0,0,1,1,1,0,0,0
355480505000051,SP2,2,5,0,5,1,3,2,1,2,5,3,8
355480505000056,SP2,5,3,4,2,6,7,1,1,0,2,5,4
355480505000081,SP2,2,1,0,0,0,2,0,1,1,1,0,0
355480505000086,SP2,2,0,0,3,2,2,2,1,1,0,2,3
355480505000088,SP2,1,0,1,1,0,2,1,1,0,1,0,0
355480505000089,SP2,7,2,5,6,3,4,6,1,8,3,5,10
355490405000010,SP2,3,2,5,1,0,1,1,1,2,1,6,3
355490405000011,SP2,1,3,2,0,1,2,1,1,1,0,3,1
355490405000013,SP2,1,2,0,0,3,1,1,1,1,4,1,1
355495305000001,SP2,3,2,5,5,4,5,5,1,4,6,5,1
355495305000013,SP2,5,3,5,4,4,7,3,1,3,7,5,8
355500005000001,SP2,4,4,3,7,4,8,8,1,8,1,4,3
355500005000002,SP2,4,3,6,2,5,1,5,1,4,1,1,4
355500005000056,SP2,0,0,1,0,1,1,0,1,0,0,0,0
355500005000093,SP2,4,2,0,3,0,1,3,1,2,4,2,1
355500005000095,SP2,0,0,0,0,0,1,0,1,0,0,1,0
355500005000096,SP2,1,0,0,0,0,2,0,1,4,0,2,2
355500015000002,SP2,0,0,0,0,2,0,0,1,0,2,1,0
355500015000003,SP2,0,1,2,1,0,0,0,1,1,0,0,0
355500025000003,SP2,0,0,0,1,0,0,0,1,2,0,0,1
355510905000007,SP2,4,6,5,3,5,8,4,1,11,6,9,11
355510905000014,SP2,0,2,0,2,0,1,2,1,2,1,1,2
355510905000016,SP2,0,0,0,0,0,0,0,1,1,2,0,0
355510905000019,SP2,2,0,1,0,0,0,3,1,1,1,3,0
355510905000020,SP2,1,0,0,1,0,1,0,1,1,0,1,1
355510905000021,SP2,1,2,2,0,1,2,3,1,2,3,2,5
355510905000024,SP2,1,3,2,2,3,2,1,1,2,0,0,0
355510915000002,SP2,0,1,2,1,1,1,0,1,3,0,0,0
355530710000001,SP2,0,2,1,3,1,3,2,1,2,0,0,1
355535605000005,SP2,1,2,3,1,0,1,3,1,2,1,2,2
355540605000008,SP2,3,6,1,2,2,1,1,1,1,4,2,4
355540605000016,SP2,2,1,2,1,2,1,1,1,0,0,1,3
355540605000039,SP2,4,3,1,0,4,2,1,1,3,3,0,1
355540605000060,SP2,3,3,4,0,2,2,3,1,2,3,4,1
355540605000061,SP2,2,1,2,2,1,2,3,1,1,4,1,2
355540605000066,SP2,1,1,1,0,0,0,1,1,0,1,0,1
355540605000067,SP2,0,2,1,1,2,0,0,1,0,0,0,0
355540605000073,SP2,0,0,0,0,0,1,0,1,0,0,1,0
355540605000081,SP2,2,2,5,1,4,3,5,1,3,9,1,8
355540605000084,SP2,1,0,0,0,3,0,1,1,1,2,0,1
355540605000085,SP2,3,0,0,0,0,1,3,1,1,0,2,0
355540605000092,SP2,2,3,1,3,2,1,3,1,2,2,3,2
355540605000097,SP2,3,2,1,0,1,1,0,1,0,2,1,3
355540605000099,SP2,1,1,3,0,0,1,2,1,2,3,1,0
355540605000105,SP2,3,4,1,3,1,4,1,1,2,4,2,3
355540605000108,SP2,0,0,0,0,0,0,0,1,0,0,0,0
355540605000118,SP2,1,2,0,1,1,0,2,1,0,0,1,0
355540605000127,SP2,7,6,6,6,5,8,6,1,5,5,9,4
355540605000143,SP2,3,3,1,1,1,0,2,1,2,1,0,1
355540605000168,SP2,5,5,4,7,6,7,5,1,6,4,9,5
355540605000188,SP2,0,0,0,3,1,0,0,1,0,4,1,1
355540605000189,SP2,0,0,0,0,0,0,0,1,2,1,2,0
355540605000197,SP2,0,0,0,2,1,1,0,1,0,3,1,0
355540605000204,SP2,4,3,4,1,0,0,1,1,0,0,0,1
355540605000206,SP2,0,1,1,0,3,0,2,1,0,0,2,1
355540610000005,SP2,0,1,0,3,2,0,0,1,3,1,5,1
355540610000015,SP2,1,1,1,2,2,0,2,1,1,1,2,1
355560405000015,SP2,0,0,3,2,2,2,2,1,0,1,1,0
355580205000014,SP2,3,4,2,0,1,0,3,1,1,1,2,2
355600810000001,SP2,3,2,1,3,2,2,2,1,3,3,2,4
355600810000002,SP2,2,4,3,2,2,0,1,1,2,0,4,0
355610705000013,SP2,1,0,1,0,2,4,4,1,2,2,2,2
355610705000014,SP2,2,0,1,3,3,3,3,1,2,1,1,4
355610705000015,SP2,5,2,1,4,5,3,7,1,0,1,3,1
355620605000006,SP2,2,8,3,4,7,3,3,1,2,2,5,2
355620605000011,SP2,2,0,3,3,3,3,5,1,3,4,4,3
355620605000013,SP2,5,5,6,6,3,5,5,1,6,6,6,2
355620605000029,SP2,6,2,9,5,10,7,10,1,3,11,8,10
355620605000055,SP2,3,5,5,7,3,5,1,1,5,2,5,6
355620605000086,SP2,7,3,8,3,3,2,1,1,0,1,1,2
355620605000088,SP2,4,3,3,1,0,1,1,1,7,4,4,4
355620605000101,SP2,3,4,3,4,4,4,7,1,3,7,8,8
355620605000112,SP2,0,0,0,0,0,0,0,1,0,0,0,2
355620605000115,SP2,0,0,0,1,0,0,1,1,0,0,0,1
355620605000135,SP2,0,4,7,4,2,1,3,1,6,5,13,9
355630505000028,SP2,5,4,4,2,1,0,2,1,5,3,1,2
355630505000030,SP2,1,0,0,0,0,0,2,1,1,0,0,1
355630505000031,SP2,0,1,1,0,3,2,2,1,2,2,3,1
355630505000037,SP2,0,1,1,1,0,0,0,1,0,0,0,0
355635405000008,SP2,2,5,7,2,3,6,3,1,3,4,6,4
355635405000009,SP2,2,1,2,5,3,1,2,1,2,4,3,1
355635405000012,SP2,2,3,2,2,2,0,1,1,4,5,3,6
355635405000016,SP2,2,4,6,8,6,2,7,1,3,3,2,2
355640405000005,SP2,4,5,4,2,4,3,4,1,5,5,7,9
355640405000010,SP2,4,5,2,10,9,7,4,1,5,5,7,1
355640405000028,SP2,5,4,7,9,7,7,8,1,4,3,4,7
355640405000050,SP2,0,1,0,1,0,2,1,1,1,1,1,0
355640405000057,SP2,1,1,0,0,2,1,0,1,0,0,1,0
355640405000060,SP2,1,1,1,2,3,3,3,1,2,1,1,4
355640405000062,SP2,2,1,0,0,1,0,2,1,0,1,0,1
355640405000065,SP2,0,2,3,1,1,2,2,1,0,1,1,2
355645305000012,SP2,4,2,4,2,3,2,1,1,1,2,0,5
355645305000019,SP2,2,3,4,4,2,3,5,1,2,0,2,5
355645305000021,SP2,2,2,4,4,5,1,3,1,4,2,1,3
355645305000047,SP2,1,2,2,1,2,1,3,1,0,0,1,1
355645305000057,SP2,0,0,2,2,2,0,0,1,1,2,3,3
355645305000058,SP2,2,3,2,0,1,2,1,1,1,1,0,1
355650305000085,SP2,0,2,0,1,1,1,0,1,2,0,1,1
355650305000114,SP2,2,2,0,1,0,3,5,1,1,3,0,2
355650305000115,SP2,0,0,0,0,1,0,0,1,1,0,0,1
355660205000014,SP2,0,3,1,3,1,1,0,1,2,1,0,0
355660205000017,SP2,1,0,0,0,0,1,0,1,2,1,3,1
355660205000020,SP2,2,0,2,2,1,2,1,1,1,2,1,3
355670105000027,SP2,4,3,4,2,5,2,3,1,5,2,3,1
355670105000028,SP2,1,0,1,1,1,2,0,1,0,1,0,1
355670105000030,SP2,3,1,1,4,4,3,2,1,4,2,2,7
355670105000032,SP2,3,3,3,3,5,2,3,1,7,6,9,3
355670105000051,SP2,3,2,5,7,6,6,5,1,7,3,5,6
355670105000056,SP2,3,5,2,5,0,2,2,1,5,4,5,7
355670105000067,SP2,1,3,2,1,1,0,2,1,3,2,3,0
355680005000003,SP2,6,5,3,7,8,8,4,1,2,9,4,2
355680005000020,SP2,2,0,1,2,0,1,0,1,0,0,2,1
355680005000021,SP2,0,2,1,2,1,1,0,1,1,0,2,0
355680005000025,SP2,5,4,2,2,1,6,7,1,2,6,2,1
355680005000030,SP2,0,0,0,0,0,0,0,1,0,0,0,0
355680005000031,SP2,0,0,0,2,3,2,0,1,1,1,1,0
355690905000008,SP2,2,3,1,1,2,2,2,1,1,0,1,1
355700605000003,SP2,3,8,6,1,8,3,4,1,5,1,4,2
355700605000006,SP2,6,2,4,4,3,1,4,1,2,7,3,5
355700605000039,SP2,1,2,1,1,1,5,4,1,4,5,4,6
355700605000106,SP2,1,1,5,2,2,2,0,1,0,5,1,1
355710505000003,SP2,9,6,8,3,3,2,5,1,7,5,8,4
355710505000059,SP2,8,5,9,8,2,11,6,1,6,5,4,7
355710505000078,SP2,3,7,10,4,6,2,5,1,4,6,5,4
355710505000096,SP2,0,0,0,1,0,0,0,1,0,0,0,1
355710505000101,SP2,4,4,1,4,1,0,3,1,0,0,0,1
355715405000006,SP2,3,1,2,1,2,0,3,1,7,2,1,0
355715405000008,SP2,1,1,1,0,0,1,0,1,0,0,2,1
355030801000023,SP1,4,3,3,3,1,6,5,2,7,5,5,6
355030801000030,SP1,9,5,7,6,1,9,6,2,5,5,5,7
355030801000033,SP1,3,3,6,2,7,6,4,2,3,5,5,9
355030801000042,SP1,3,0,3,2,2,2,5,2,4,3,4,3
355030801000056,SP1,2,2,5,4,2,1,4,2,8,4,5,9
355030801000058,SP1,1,5,6,8,4,7,7,2,3,5,3,9
355030801000063,SP1,6,1,2,3,2,3,1,2,1,3,3,1
355030801000064,SP1,3,5,3,3,4,5,1,2,2,4,6,6
355030801000066,SP1,3,3,7,3,3,5,5,2,8,1,1,1
355030801000078,SP1,3,2,7,2,3,4,4,2,1,3,2,4
355030801000097,SP1,1,1,2,0,1,3,3,2,2,0,1,1
355030801000101,SP1,3,4,1,7,4,4,6,2,4,9,2,8
355030801000103,SP1,5,0,6,3,5,2,3,2,4,2,5,4
355030801000107,SP1,3,2,1,2,3,2,5,2,2,7,6,2
355030801000115,SP1,1,0,2,1,4,5,2,2,0,0,2,1
355030801000124,SP1,3,1,3,3,4,2,3,2,0,3,4,1
355030801000125,SP1,7,6,5,2,4,8,4,2,8,6,2,4
355030801000128,SP1,4,2,2,7,1,7,4,2,1,0,4,1
355030802000002,SP1,1,1,5,5,1,1,1,2,1,2,2,2
355030802000004,SP1,3,1,1,4,1,7,2,2,1,3,3,2
355030802000012,SP1,4,1,2,2,3,3,0,2,4,2,2,2
355030802000015,SP1,1,1,4,2,3,5,1,2,5,0,3,1
355030802000019,SP1,5,1,3,5,8,2,6,2,8,7,5,6
355030802000021,SP1,1,3,3,5,5,11,5,2,8,8,12,4
355030802000022,SP1,2,2,4,4,0,0,3,2,2,0,4,1
355030802000023,SP1,4,2,1,3,5,2,3,2,4,2,1,2
355030802000024,SP1,6,4,2,0,1,1,1,2,0,4,2,7
355030802000026,SP1,7,1,2,3,8,1,6,2,9,8,4,6
355030802000033,SP1,2,0,2,0,1,0,3,2,3,2,3,1
355030802000038,SP1,3,2,1,5,3,4,2,2,3,3,2,2
355030802000046,SP1,1,2,4,2,2,2,4,2,0,1,1,1
355030802000049,SP1,7,3,2,1,1,1,1,2,3,4,2,3
355030802000059,SP1,5,5,3,6,1,5,3,2,4,6,8,4
355030802000067,SP1,4,5,3,1,2,6,3,2,3,5,4,1
355030802000071,SP1,4,2,1,3,3,2,4,2,3,2,3,0
355030802000074,SP1,1,2,1,0,2,0,2,2,4,1,7,3
355030802000076,SP1,5,4,3,4,5,1,4,2,2,5,2,5
355030802000078,SP1,4,3,3,3,3,3,3,2,3,4,3,3
355030803000047,SP1,2,6,2,3,4,2,0,2,5,4,3,1
355030803000051,SP1,2,2,6,2,0,2,2,2,3,2,3,3
355030803000056,SP1,3,1,0,0,1,1,0,2,0,1,0,2
355030803000059,SP1,0,0,1,1,4,1,0,2,1,0,3,1
355030803000060,SP1,5,4,2,5,0,3,4,2,2,3,4,4
355030803000080,SP1,1,5,4,2,1,2,9,2,8,3,4,3
355030803000102,SP1,1,2,3,0,1,0,1,2,0,0,3,3
355030803000120,SP1,3,7,3,5,3,5,3,2,3,7,3,4
355030804000044,SP1,2,5,9,2,4,2,8,2,6,3,7,5
355030804000065,SP1,7,4,7,2,2,7,6,2,4,10,4,5
355030804000076,SP1,7,2,6,7,10,0,4,2,2,7,7,3
355030804000092,SP1,5,8,6,7,9,6,6,2,4,6,8,7
355030804000115,SP1,4,1,5,4,1,5,5,2,3,3,2,4
355030805000015,SP1,2,1,3,3,5,7,3,2,7,6,7,4
355030805000028,SP1,2,1,3,1,5,5,3,2,4,9,5,10
355030805000040,SP1,3,7,5,4,6,2,6,2,7,2,7,4
355030805000056,SP1,5,3,3,10,8,4,6,2,4,7,11,5
355030805000059,SP1,4,3,4,5,5,1,4,2,3,3,1,0
355030805000067,SP1,1,5,3,3,3,3,6,2,2,2,0,3
355030805000071,SP1,0,2,1,0,1,3,1,2,0,1,2,1
355030805000082,SP1,1,5,8,3,3,5,5,2,2,7,5,6
355030805000094,SP1,2,6,2,4,6,7,3,2,4,8,6,6
355030805000107,SP1,5,1,7,10,5,5,5,2,3,8,6,5
355030805000108,SP1,6,5,9,6,8,4,3,2,6,7,4,6
355030805000117,SP1,6,2,2,2,5,6,7,2,2,5,7,9
355030805000142,SP1,0,5,4,7,5,2,4,2,3,1,4,4
355030805000147,SP1,2,0,6,4,2,4,2,2,3,2,2,2
355030806000011,SP1,0,0,3,7,2,1,6,2,3,4,2,2
355030806000012,SP1,2,3,3,1,3,3,3,2,1,5,6,4
355030806000013,SP1,0,6,2,6,2,3,9,2,9,12,9,5
355030806000018,SP1,2,6,6,2,2,3,2,2,2,0,1,2
355030806000027,SP1,2,2,3,1,4,2,2,2,5,2,2,4
355030806000030,SP1,1,0,0,0,1,1,5,2,3,5,7,2
355030807000036,SP1,5,4,5,6,4,8,7,2,5,5,5,3
355030807000060,SP1,6,2,3,3,4,3,7,2,4,6,4,4
355030807000069,SP1,1,0,2,2,0,6,3,2,2,9,9,6
355030807000085,SP1,1,1,1,1,2,0,2,2,5,2,5,5
355030807000115,SP1,2,5,1,6,3,4,4,2,4,4,7,5
355030807000116,SP1,3,1,2,6,2,4,1,2,8,5,9,4
355030807000117,SP1,3,1,1,3,3,4,7,2,3,3,5,3
355030807000126,SP1,3,1,0,1,3,0,5,2,3,8,4,1
355030807000141,SP1,0,1,0,0,1,1,2,2,1,0,4,4
355030807000142,SP1,2,0,0,1,1,1,0,2,1,2,1,0
355030807000143,SP1,0,0,1,2,1,2,3,2,3,0,1,1
355030808000002,SP1,2,3,0,5,7,1,4,2,6,4,8,1
355030808000007,SP1,0,3,0,1,1,1,1,2,1,6,1,3
355030808000032,SP1,3,6,3,1,0,4,4,2,4,6,5,7
355030808000035,SP1,3,7,4,7,7,8,2,2,6,6,6,13
355030808000036,SP1,2,0,0,4,4,4,3,2,4,1,3,3
355030808000037,SP1,2,5,4,4,2,5,6,2,7,3,8,6
355030808000047,SP1,7,3,4,2,7,4,1,2,2,1,7,3
355030808000051,SP1,0,3,0,1,1,3,2,2,2,2,3,1
355030808000054,SP1,5,0,1,4,0,3,4,2,2,2,2,3
355030808000057,SP1,0,0,0,4,4,3,2,2,3,1,0,2
355030808000069,SP1,3,4,3,0,2,1,5,2,4,2,5,5
355030808000075,SP1,4,2,2,3,1,0,1,2,2,1,3,3
355030809000007,SP1,3,2,5,4,2,2,1,2,0,5,1,4
355030809000008,SP1,5,7,7,4,6,2,5,2,5,7,6,6
355030809000015,SP1,5,8,7,8,5,6,6,2,1,5,6,4
355030809000033,SP1,7,7,6,9,8,8,7,2,9,6,5,5
355030809000042,SP1,1,1,1,1,1,0,0,2,1,3,0,1
355030810000023,SP1,1,1,1,1,2,1,1,2,2,2,7,0
355030810000026,SP1,2,1,4,2,2,3,2,2,3,2,1,1
355030810000027,SP1,2,2,3,2,3,7,5,2,3,5,3,6
355030810000030,SP1,4,2,4,2,2,4,2,2,1,1,1,4
355030810000037,SP1,4,4,1,1,2,5,5,2,2,6,5,5
355030810000044,SP1,4,3,5,2,4,2,3,2,8,2,2,3
355030810000047,SP1,2,1,1,1,1,6,1,2,1,1,3,2
355030810000056,SP1,0,7,2,5,0,0,4,2,5,6,7,6
355030811000019,SP1,3,3,3,4,6,5,4,2,3,8,6,2
355030811000025,SP1,3,5,4,6,7,5,5,2,1,5,7,7
355030811000028,SP1,3,3,6,1,2,2,2,2,4,3,0,3
355030811000048,SP1,3,0,0,2,2,0,0,2,1,3,0,2
355030811000050,SP1,5,2,8,4,6,4,8,2,5,8,3,5
355030811000066,SP1,4,0,5,5,4,3,5,2,5,5,5,3
355030811000117,SP1,5,6,4,6,4,4,1,2,2,7,3,2
355030811000142,SP1,9,3,8,5,6,6,6,2,7,7,7,5
355030811000144,SP1,3,2,6,3,5,0,4,2,1,2,1,6
355030811000163,SP1,1,2,1,2,1,3,1,2,3,2,2,2
355030811000226,SP1,0,1,2,2,1,1,1,2,1,2,2,0
355030811000260,SP1,6,4,6,5,7,5,8,2,6,4,5,5
355030811000272,SP1,2,2,0,3,6,2,0,2,2,2,7,1
355030811000277,SP1,2,0,1,2,2,3,3,2,2,1,2,2
355030811000282,SP1,3,3,4,3,4,6,2,2,6,6,5,3
355030811000293,SP1,1,1,4,1,2,0,2,2,3,5,1,2
355030811000301,SP1,3,2,6,3,3,1,6,2,1,2,1,1
355030811000307,SP1,0,2,1,2,5,1,2,2,5,7,7,2
355030811000323,SP1,3,4,0,1,3,4,2,2,1,0,0,1
355030811000335,SP1,5,4,3,5,5,6,5,2,7,0,2,4
355030811000343,SP1,2,1,3,1,0,0,2,2,2,2,0,2
355030811000350,SP1,3,1,2,1,6,5,5,2,3,7,4,3
355030811000356,SP1,2,3,0,4,1,4,2,2,4,1,2,6
355030811000359,SP1,14,4,7,5,7,4,7,2,1,3,2,6
355030811000367,SP1,5,1,3,0,0,0,3,2,1,2,1,0
355030811000376,SP1,6,8,6,4,3,5,6,2,6,4,2,2
355030811000378,SP1,1,2,0,2,1,1,2,2,1,3,3,2
355030811000383,SP1,2,5,1,1,6,3,1,2,3,2,1,2
355030811000388,SP1,0,5,4,2,4,2,1,2,2,3,2,3
355030811000389,SP1,3,1,0,2,1,4,0,2,0,2,2,0
355030812000012,SP1,3,1,1,2,1,0,3,2,2,0,1,2
355030812000014,SP1,1,0,0,1,2,1,4,2,3,2,4,4
355030812000015,SP1,6,2,6,4,4,3,4,2,2,2,1,5
355030812000026,SP1,2,4,6,3,3,2,5,2,3,2,4,0
355030812000035,SP1,4,2,5,5,4,2,2,2,3,3,1,3
355030812000036,SP1,5,1,2,0,4,0,3,2,1,1,4,2
355030812000043,SP1,0,1,1,0,2,4,7,2,2,3,1,2
355030812000047,SP1,3,0,5,2,5,6,4,2,2,5,2,4
355030812000048,SP1,1,3,2,2,4,3,2,2,3,5,3,7
355030812000072,SP1,2,3,1,2,4,3,3,2,2,4,4,3
355030812000079,SP1,1,1,3,0,4,4,3,2,3,1,3,0
355030812000091,SP1,4,1,2,1,2,1,6,2,1,2,1,1
355030812000096,SP1,5,4,1,7,3,5,1,2,0,0,2,1
355030812000100,SP1,2,1,0,4,3,3,2,2,2,3,0,3
355030812000105,SP1,2,1,3,4,0,2,4,2,2,1,1,1
355030812000106,SP1,0,2,0,2,1,2,3,2,1,1,1,2
355030812000110,SP1,4,6,3,2,5,5,3,2,3,4,4,6
355030812000113,SP1,1,1,3,0,2,1,4,2,3,3,4,1
355030812000114,SP1,1,3,1,3,6,2,1,2,3,3,2,1
355030812000115,SP1,5,3,1,2,1,1,1,2,3,3,3,2
355030812000116,SP1,3,0,1,0,6,4,1,2,1,2,0,1
355030812000119,SP1,2,3,2,0,2,0,0,2,1,2,2,3
355030812000120,SP1,3,3,0,0,0,2,0,2,2,2,0,2
355030812000122,SP1,1,3,2,3,1,4,6,2,5,3,1,8
355030812000127,SP1,1,3,0,2,3,3,1,2,1,1,5,1
355030812000131,SP1,2,1,0,0,3,0,2,2,2,2,2,1
355030812000133,SP1,3,1,0,4,3,0,2,2,7,3,5,5
355030812000137,SP1,1,4,0,4,3,4,5,2,5,7,5,4
355030813000018,SP1,4,5,7,5,6,3,5,2,4,9,3,4
355030813000034,SP1,3,5,2,0,5,4,3,2,4,3,2,3
355030813000052,SP1,1,2,5,0,6,4,8,2,10,5,2,3
355030813000053,SP1,2,3,6,6,4,7,0,2,4,6,4,5
355030813000069,SP1,4,7,3,4,6,3,6,2,5,8,7,5
355030813000070,SP1,6,4,4,5,8,8,3,2,4,5,5,6
355030813000076,SP1,3,3,3,2,2,2,1,2,3,3,3,6
355030813000092,SP1,3,3,2,3,6,1,4,2,3,2,3,0
355030813000109,SP1,2,4,3,6,2,7,5,2,3,0,4,4
355030813000113,SP1,7,3,6,6,6,5,2,2,5,5,6,10
355030813000121,SP1,1,3,4,4,2,6,4,2,2,1,8,1
355030813000187,SP1,2,2,1,1,1,0,4,2,2,0,0,0
355030813000198,SP1,1,1,2,4,1,5,2,2,0,1,0,0
355030813000218,SP1,2,6,5,0,5,1,6,2,1,1,4,5
355030813000223,SP1,0,0,1,1,1,1,2,2,2,1,0,6
355030813000227,SP1,2,3,3,1,1,8,1,2,0,3,2,0
355030814000005,SP1,2,3,4,3,3,3,3,2,4,4,5,6
355030814000017,SP1,2,3,0,0,1,1,4,2,7,2,1,3
355030815000009,SP1,0,1,3,6,2,3,3,2,7,1,10,6
355030815000017,SP1,1,2,1,4,4,3,3,2,4,4,1,3
355030815000031,SP1,6,4,1,3,4,3,5,2,2,2,4,7
355030815000035,SP1,1,1,2,5,2,4,3,2,3,4,6,1
355030815000046,SP1,4,3,3,9,3,4,4,2,8,3,5,6
355030815000050,SP1,1,1,2,2,0,1,1,2,3,1,2,1
355030815000051,SP1,0,1,1,0,4,2,1,2,2,4,2,2
355030815000052,SP1,1,1,1,1,2,1,3,2,1,2,5,4
355030815000054,SP1,0,0,2,0,0,2,3,2,3,4,4,3
355030815000058,SP1,1,1,3,1,1,2,2,2,4,4,0,2
355030815000074,SP1,2,1,0,1,2,0,1,2,3,2,4,4
355030815000080,SP1,2,3,4,1,0,2,3,2,1,2,5,7
355030815000089,SP1,0,2,1,0,1,2,0,2,1,0,3,1
355030815000091,SP1,3,6,3,2,4,8,3,2,4,3,4,5
355030815000093,SP1,0,0,0,4,2,4,4,2,5,7,4,5
355030815000095,SP1,1,2,0,2,4,1,3,2,5,5,4,6
355030815000096,SP1,3,1,8,3,2,4,3,2,5,8,9,5
355030815000098,SP1,1,3,4,4,4,5,4,2,4,2,14,3
355030815000108,SP1,1,2,0,3,1,1,3,2,2,2,1,3
355030815000110,SP1,0,0,1,0,3,2,2,2,4,0,5,3
355030815000119,SP1,1,0,0,2,2,1,1,2,2,1,1,2
355030815000125,SP1,1,3,2,3,3,2,5,2,1,3,4,3
355030815000126,SP1,0,1,0,0,3,2,0,2,0,0,3,0
355030815000131,SP1,2,2,1,2,2,1,3,2,3,6,1,3
355030815000134,SP1,2,2,1,2,1,4,0,2,2,1,1,3
355030815000135,SP1,0,0,0,0,2,3,4,2,0,3,3,3
355030815000141,SP1,3,6,3,3,5,5,4,2,4,2,4,3
355030815000142,SP1,0,4,3,1,1,4,2,2,3,1,5,2
355030815000146,SP1,1,3,2,1,1,0,2,2,0,2,1,1
355030816000030,SP1,2,5,4,0,1,5,3,2,0,4,2,4
355030816000045,SP1,2,3,1,1,4,1,1,2,4,2,1,7
355030816000056,SP1,5,5,5,8,4,10,7,2,8,5,8,12
355030816000063,SP1,5,1,4,4,2,4,3,2,2,2,3,3
355030816000075,SP1,5,0,6,5,3,4,6,2,6,6,3,5
355030816000091,SP1,7,2,2,0,1,2,3,2,0,3,1,4
355030816000104,SP1,1,1,1,2,1,0,0,2,1,0,0,1
