id_setor_censitario,dom_alugados
352330505000035,0
352330505000037,0
352330505000038,0
352330510000005,0
352330510000014,0
352330510000015,0
352330510000020,0
352330510000028,0
352340405000041,0
352340405000129,0
352340405000138,0
352350305000023,0
352350305000025,0
352350305000029,0
352350305000036,0
352360205000012,0
352360210000002,0
352370105000007,0
352390905000044,0
352390905000051,0
352390905000146,0
352390905000148,0
352390905000163,0
352390905000164,0
352390905000169,0
352390905000171,0
352390905000180,0
352390905000183,0
352390905000186,0
352390905000200,0
352390905000201,0
352390905000208,0
352390905000211,0
352390905000212,0
352390905000214,0
352390905000216,0
352390905000218,0
352390905000223,0
352390905000229,0
352400605000012,0
352400605000033,0
352400605000042,0
352400605000086,0
352400605000101,0
352400605000102,0
352410505000040,0
352410505000044,0
352410510000003,0
352410515000005,0
352420405000008,0
352420405000010,0
352430305000091,0
352430305000092,0
352430310000004,0
352430310000005,0
352430315000002,0
352430315000003,0
352440205000020,0
352440205000105,0
352440205000131,0
352440205000166,0
352440205000207,0
352440205000239,0
352440205000247,0
352440205000252,0
352440205000266,0
352440205000273,0
352440205000286,0
352440205000290,0
352440205000301,0
352440205000305,0
352440205000314,0
352440205000321,0
352440205000324,0
352440205000326,0
352440205000335,0
352440207000016,0
352440207000019,0
352440210000032,0
352440210000033,0
352460005000019,0
352470905000036,0
352470905000045,0
352470905000048,0
352470905000057,0
352470905000066,0
352470905000070,0
352470905000079,0
352470905000080,0
352470905000083,0
352480805000075,0
352500305000090,0
352510205000039,0
352510205000040,0
352520105000014,0
352520105000018,0
352530005000132,0
352530005000150,0
352530005000154,0
352530005000159,0
352530005000162,0
352530005000167,0
352530005000188,0
352530010000004,0
352530010000012,0
352550805000008,0
352550805000012,0
352560705000007,0
352560705000008,0
352560705000010,0
352570605000027,0
352570605000039,0
352570605000041,0
352580505000005,0
352580505000006,0
352580505000007,0
352590405000186,0
352590405000201,0
352590405000290,0
352590405000309,0
352590405000341,0
352590405000382,0
352590405000516,0
352590405000528,0
352590405000586,0
352590405000590,0
352590405000610,0
352590405000613,0
352590405000618,0
352590405000632,0
352590405000633,0
352590405000656,0
352600105000020,0
352600105000021,0
352600105000022,0
352600105000023,0
352600105000024,0
352600105000026,0
352600105000036,0
352610005000010,0
352610005000023,0
352610005000027,0
352610005000028,0
352610005000030,0
352620905000019,0
352620905000020,0
352620905000021,0
352620905000033,0
352620905000035,0
352620905000038,0
352620905000039,0
352620905000041,0
352620910000006,0
352620910000009,0
352620910000011,0
352630805000015,0
352650605000013,0
352650605000015,0
352650610000002,0
352650610000003,0
352660510000003,0
352660510000004,0
352670405000132,0
352680305000027,0
352680305000070,0
352680305000081,0
352680305000091,0
352680305000093,0
352680305000094,0
352680310000003,0
352690205000013,0
352690205000014,0
352690205000225,0
352690205000337,0
352690205000346,0
352690205000369,0
352690205000384,0
352690205000388,0
352690205000468,0
352690205000474,0
352690205000475,0
352690205000481,0
352690205000485,0
352690205000489,0
352690205000492,0
352690205000495,0
352690205000498,0
352690205000499,0
352690205000500,0
352690205000508,0
352710805000079,0
352710805000083,0
352710805000084,0
352710805000087,0
352710805000088,0
352710810000002,0
352720705000006,0
352720705000010,0
352720705000081,0
352720705000094,0
352720705000097,0
352720705000111,0
352720705000112,0
352730605000030,0
352740505000025,0
352740505000032,0
352740505000033,0
352760305000013,0
352780105000005,0
352780105000006,0
352780125000002,0
352780125000003,0
352790005000004,0
352790005000005,0
352790005000006,0
352790005000007,0
352790005000008,0
352790005000009,0
352790005000010,0
352790005000011,0
352790005000012,0
352790005000014,0
352800705000027,0
352810605000010,0
352810605000011,0
352820505000004,0
352820505000007,0
352820505000008,0
352850205000018,0
352850205000034,0
352850205000039,0
352850205000040,0
352850205000046,0
352850205000047,0
352850205000051,0
352850205000057,0
352850205000062,0
352850205000066,0
352850205000077,0
352850205000092,0
352850205000095,0
352850205000096,0
352850205000100,0
352850205000101,0
352850205000103,0
352850205000122,0
352850215000026,0
352860105000011,0
352860105000013,0
352860105000014,0
352860105000015,0
352860110000002,0
352870005000004,0
352870005000006,0
352870005000007,0
352870005000008,0
352870005000009,0
352870005000010,0
352880905000016,0
352880905000017,0
352880905000018,0
352880905000019,0
352880910000003,0
352880910000004,0
352880910000005,0
352890805000005,0
352890805000007,0
352890810000001,0
352890810000002,0
352900505000020,0
352900505000028,0
352900505000074,0
352900505000223,0
352900505000279,0
352900505000282,0
352900505000284,0
352900505000286,0
352900505000288,0
352900505000289,0
352900505000294,0
352900510000002,0
352900520000004,0
352900520000008,0
352900520000009,0
352900525000006,0
352900525000007,0
352900525000009,0
352900530000005,0
352900530000011,0
352900535000004,0
352900535000005,0
352910405000005,0
352910405000008,0
352920305000027,0
352920305000028,0
352920305000029,0
352920305000030,0
352920305000031,0
352920305000032,0
352920305000033,0
352920305000035,0
352920305000040,0
352920305000041,0
352920310000002,0
352920310000003,0
352920315000003,0
352920315000004,0
352920315000006,0
352920315000007,0
352940105000028,0
352940105000029,0
352940105000401,0
352940105000411,0
352940105000460,0
352940105000461,0
352940105000507,0
352940105000508,0
352950005000010,0
352960905000007,0
352970805000028,0
352970805000030,0
352970805000031,0
352970805000039,0
352970805000041,0
352990605000018,0
352990605000021,0
352990610000008,0
352990610000009,0
352990615000006,0
352990615000008,0
353000305000012,0
353010205000030,0
353010210000003,0
353010210000004,0
353010215000007,0
353020105000013,0
353020105000014,0
353020105000015,0
353020105000016,0
353020105000018,0
353020105000019,0
353020105000020,0
353020115000004,0
353020115000005,0
353020115000006,0
353020115000007,0
353020115000008,0
353030005000045,0
353030005000056,0
353030005000058,0
353030005000074,0
353030005000083,0
353030005000087,0
353030010000002,0
353050805000005,0
353050805000046,0
353050805000085,0
353050805000098,0
353060705000170,0
353060705000179,0
353060705000224,0
353060705000229,0
353060705000230,0
353060705000232,0
353060707000009,0
353060713000029,0
353060713000040,0
353060717000007,0
353070605000143,0
353070615000006,0
353080505000104,0
353090405000006,0
353110005000095,0
353110005000096,0
353130805000062,0
353150610000003,0
353160505000005,0
353160505000006,0
353160505000009,0
353180305000027,0
353180305000033,0
353180305000047,0
353190205000031,0
353190205000033,0
353190205000035,0
353190205000036,0
353190205000038,0
353190205000039,0
353190205000040,0
353190205000042,0
353190205000043,0
353200905000017,0
353200905000034,0
353200905000037,0
353205805000005,0
353210805000006,0
353210805000007,0
353215705000004,0
353215705000005,0
353215705000006,0
353215705000007,0
353230605000007,0
353230605000009,0
353230605000011,0
353230605000012,0
353240505000011,0
353240505000014,0
353240505000020,0
353240505000026,0
353240505000033,0
353240505000034,0
353240505000035,0
353240505000041,0
353250405000010,0
353260305000008,0
353260305000011,0
353280110000003,0
353282705000008,0
353282705000009,0
353282705000011,0
353282705000013,0
353282715000004,0
353284305000006,0
353286805000003,0
353300710000002,0
353300715000002,0
353330405000011,0
353340305000040,0
353340305000057,0
353340305000063,0
353340305000065,0
353340305000068,0
353340305000090,0
353340305000092,0
353340305000099,0
353350205000029,0
353350205000044,0
353350205000049,0
353350205000051,0
353350205000055,0
353350205000056,0
353350205000057,0
353350205000062,0
353350205000065,0
353360105000009,0
353360105000012,0
353370005000006,0
353370005000007,0
353380905000007,0
353390805000009,0
353390810000002,0
353390815000003,0
353390815000004,0
353410405000009,0
353410405000010,0
353410405000013,0
353410405000014,0
353410405000016,0
353420305000009,0
353430205000048,0
353430205000063,0
353430205000072,0
353440105000063,0
353440105000214,0
353440105000217,0
353440105000219,0
353440105000220,0
353440105000270,0
353440105000344,0
353440105000357,0
353440105000402,0
353440105000504,0
353440105000505,0
353440105000525,0
353440105000532,0
353440105000639,0
353440105000706,0
353440105000707,0
353440105000708,0
353440105000773,0
353440105000783,0
353440105000829,0
353450005000006,0
353450005000008,0
353450005000009,0
353460905000039,0
353460905000042,0
353460905000046,0
353460910000001,0
353460910000003,0
353470805000022,0
353470805000138,0
353470805000139,0
353470805000140,0
353470805000141,0
353470805000145,0
353470805000158,0
353475705000008,0
353475705000014,0
353480705000011,0
353480705000012,0
353490605000016,0
353490605000017,0
353490605000020,0
353490605000021,0
353490605000024,0
353500205000022,0
353500210000002,0
353510105000015,0
353510105000016,0
353520005000015,0
353520010000002,0
353520010000003,0
353520010000004,0
353520010000005,0
353530905000026,0
353530905000027,0
353530905000028,0
353530905000030,0
353530905000031,0
353530905000033,0
353530905000034,0
353530910000002,0
353530910000003,0
353530910000004,0
353530910000005,0
353540805000023,0
353540805000024,0
353550705000061,0
353550710000006,0
353550710000008,0
353560605000024,0
353560605000030,0
353570505000007,0
353580405000014,0
353580405000029,0
353580405000037,0
353600005000019,0
353600005000020,0
353600005000023,0
353600005000024,0
353600005000027,0
353600005000028,0
353610905000009,0
353610905000018,0
353620805000014,0
353620805000028,0
353630705000015,0
353630705000017,0
353640605000007,0
353640605000009,0
353640605000011,0
353640605000020,0
353650505000025,0
353650505000068,0
353650505000115,0
353650505000121,0
353660405000015,0
353660405000016,0
353670305000043,0
353670305000044,0
353670305000045,0
353670310000003,0
353670315000003,0
353670315000004,0
353690105000004,0
353700805000018,0
353710705000061,0
353720605000008,0
353720605000009,0
353720605000013,0
353720605000014,0
353730505000032,0
353730505000063,0
353730505000073,0
353730505000084,0
353730505000088,0
353730505000092,0
353740405000036,0
353740405000037,0
353740405000041,0
353760205000089,0
353760205000099,0
353760205000105,0
353760205000106,0
353760205000113,0
353760205000115,0
353760205000116,0
353770105000010,0
353770105000011,0
353780005000046,0
353780005000047,0
353780005000049,0
353780005000051,0
353780005000062,0
353800605000009,0
353800605000019,0
353800605000022,0
353800605000108,0
353800605000118,0
353800605000127,0
353800610000023,0
353800610000038,0
353800610000043,0
353810505000018,0
353810505000023,0
353810505000027,0
353830305000005,0
353830305000007,0
353850105000021,0
353850105000022,0
353860005000020,0
353860005000029,0
353870905000219,0
353870905000412,0
353870905000455,0
353870905000502,0
353870905000512,0
353870905000525,0
353870905000546,0
353870905000553,0
353870905000583,0
353870905000585,0
353870910000007,0
353870910000014,0
353870915000008,0
353870935000008,0
353870935000025,0
353870935000075,0
353870935000082,0
353880805000032,0
353880825000008,0
353890705000023,0
353890705000027,0
353890705000028,0
353890705000031,0
353890710000002,0
353890710000003,0
353890715000002,0
353890715000003,0
353900405000012,0
353900405000013,0
353920205000019,0
353920205000023,0
353920205000034,0
353920205000037,0
353920210000003,0
353920210000004,0
353930105000016,0
353930105000052,0
353930105000108,0
353930110000008,0
353930110000009,0
353930110000011,0
353950905000042,0
353950905000043,0
353950905000045,0
353950910000008,0
353970705000006,0
353970705000007,0
353970705000009,0
354000205000025,0
354000205000026,0
354000210000002,0
354020005000036,0
354020005000037,0
354020005000038,0
354030905000004,0
354040805000007,0
354050705000006,0
354050705000007,0
354050705000009,0
354050705000013,0
354050705000020,0
354060605000035,0
354060605000043,0
354060605000045,0
354060605000059,0
354060605000067,0
354060605000074,0
354060605000076,0
354060605000077,0
354070505000060,0
354075405000018,0
354080405000015,0
354100005000055,0
354100005000450,0
354100010000008,0
354100010000033,0
354100010000128,0
354100010000131,0
354110905000004,0
354120805000020,0
354120805000021,0
354120805000022,0
354120805000023,0
354120805000024,0
354120810000002,0
354120810000003,0
354120810000004,0
354120810000005,0
354120820000003,0
354120820000005,0
354130705000048,0
354130705000049,0
354130705000050,0
354130705000051,0
354130705000052,0
354130705000056,0
354130705000057,0
354130705000058,0
354130715000003,0
354130715000013,0
354130715000014,0
354140605000019,0
354140605000154,0
354140605000191,0
354140605000244,0
354140605000245,0
354140605000246,0
354140605000255,0
354140605000256,0
354140605000257,0
354140605000287,0
354140610000002,0
