id_setor_censitario,total_renda
355030813000013,840940
355030813000014,508300
355030813000015,698054
355030813000016,573632
355030813000017,956062
355030813000018,350102
355030813000020,550516
355030813000021,322268
355030813000022,577612
355030813000023,1053832
355030813000024,931916
355030813000025,892186
355030813000026,1638858
355030813000027,1035152
355030813000028,1259496
355030813000029,1243332
355030813000030,1402106
355030813000031,978302
355030813000032,665128
355030813000033,766986
355030813000034,557080
355030813000035,1303184
355030813000036,1245082
355030813000037,657672
355030813000038,1352416
355030813000039,3656096
355030813000040,1367034
355030813000042,1939148
355030813000043,659676
355030813000044,662640
355030813000045,1166558
355030813000046,910258
355030813000047,588100
355030813000048,800778
355030813000049,1171854
355030813000050,584888
355030813000051,863700
355030813000052,460550
355030813000053,461318
355030813000054,736426
355030813000055,641606
355030813000056,798226
355030813000057,389140
355030813000058,698042
355030813000059,1111536
355030813000060,834758
355030813000061,1449594
355030813000062,2671126
355030813000063,1106938
355030813000064,1521026
355030813000065,814102
355030813000066,2047554
355030813000067,1044818
355030813000068,902212
355030813000069,2144230
355030813000070,1395506
355030813000071,1257986
355030813000072,1211738
355030813000073,660552
355030813000074,1473396
355030813000075,1895706
355030813000076,393590
355030813000077,1194260
355030813000078,898718
355030813000079,1036964
355030813000080,503718
355030813000081,654960
355030813000082,176726
355030813000083,552450
355030813000084,255796
355030813000085,222604
355030813000086,906136
355030813000087,606284
355030813000088,609550
355030813000089,1140334
355030813000090,586060
355030813000091,662648
355030813000092,261048
355030813000093,1912182
355030813000094,678936
355030813000095,956114
355030813000096,1116628
355030813000097,1472548
355030813000098,1157896
355030813000099,611162
355030813000100,378700
355030813000101,1196190
355030813000102,2372836
355030813000103,828742
355030813000104,1741072
355030813000105,810914
355030813000106,2626866
355030813000107,2674338
355030813000108,868968
355030813000109,896312
355030813000110,1282980
355030813000111,539090
355030813000112,1592310
355030813000113,956284
355030813000114,909300
355030813000115,1267270
355030813000116,1362308
355030813000117,650322
355030813000118,1312006
355030813000119,626396
355030813000120,560402
355030813000121,357014
355030813000122,522102
355030813000123,399094
355030813000124,352914
355030813000125,428856
355030813000126,110752
355030813000127,511888
355030813000128,501626
355030813000129,604722
355030813000130,889400
355030813000131,698320
355030813000132,1595314
355030813000133,1332384
355030813000134,776720
355030813000135,1946868
355030813000136,1922570
355030813000137,1781790
355030813000138,980714
355030813000139,1700338
355030813000140,683392
355030813000141,1114254
355030813000142,1227542
355030813000143,329240
355030813000144,624362
355030813000145,1006420
355030813000146,663478
355030813000147,1194080
355030813000148,970176
355030813000149,867596
355030813000150,1524986
355030813000151,392648
355030813000152,562620
355030813000153,116050
355030813000154,611038
355030813000155,917580
355030813000156,406326
355030813000157,3295072
355030813000158,1608004
355030813000159,1082108
355030813000160,2345510
355030813000161,2438246
355030813000162,1359720
355030813000163,1507390
355030813000164,783190
355030813000165,744800
355030813000166,1586380
355030813000167,1647416
355030813000168,1020386
355030813000169,790262
355030813000170,835034
355030813000172,385466
355030813000174,216744
355030813000175,322810
355030813000176,534424
355030813000178,997658
355030813000179,1140504
355030813000180,2078944
355030813000182,1443358
355030813000183,730552
355030813000184,471036
355030813000185,247170
355030813000186,1974372
355030813000187,189620
355030813000188,291640
355030813000189,640720
355030813000190,568538
355030813000191,611770
355030813000192,781380
355030813000193,114754
355030813000194,660036
355030813000195,32680
355030813000198,364972
355030813000199,897370
355030813000200,863006
355030813000201,1208222
355030813000202,241258
355030813000205,111360
355030813000206,36300
355030813000208,279352
355030813000209,41562
355030813000210,349242
355030813000211,186392
355030813000213,400108
355030813000214,399712
355030813000215,248604
355030813000217,272972
355030813000218,259696
355030813000219,206502
355030813000220,107830
355030813000221,162356
355030813000222,131862
355030813000223,158760
355030813000224,693542
355030813000225,266716
355030813000226,128112
355030813000227,211198
355030814000001,2244040
355030814000002,2077830
355030814000003,2266476
355030814000004,1159750
355030814000005,1794712
355030814000006,1458560
355030814000007,2494602
355030814000008,2040280
355030814000009,498140
355030814000010,1126884
355030814000011,1369182
355030814000012,1047776
355030814000013,2140268
355030814000014,3950446
355030814000015,2664528
355030814000016,1816220
355030814000017,2594124
355030814000018,1951398
355030814000019,1591832
355030814000020,3004790
355030814000021,2453256
355030814000022,5904420
355030814000023,1304008
355030814000024,3216728
355030814000025,1575420
355030814000026,1625296
355030814000027,1155342
355030814000028,857802
355030814000029,2826340
355030814000030,1144050
355030814000031,585292
355030814000032,2975882
355030814000033,2085142
355030814000034,1487448
355030814000035,4208264
355030814000036,2690040
355030814000037,2659168
355030814000038,1850698
355030814000039,1064822
355030814000040,545848
355030814000041,990778
355030814000042,1492380
355030814000043,1962224
355030814000044,1258098
355030814000045,2788200
355030814000046,1512604
355030814000047,1101898
355030814000048,922614
355030814000049,8287140
355030814000050,4025382
355030814000052,6033796
355030814000053,4086420
355030814000054,3363182
355030814000055,3285954
355030814000056,3586420
355030815000001,2987704
355030815000002,1790700
355030815000003,358502
355030815000004,272340
355030815000005,237100
355030815000006,2654598
355030815000007,6788966
355030815000008,5294318
355030815000009,2420820
355030815000010,2471990
355030815000011,4886010
355030815000012,1687978
355030815000013,1937940
355030815000014,2621590
355030815000015,6840182
355030815000017,3426380
355030815000018,434712
355030815000019,3386630
355030815000020,2361016
355030815000021,2167434
355030815000022,2579750
355030815000023,3296510
355030815000024,5173662
355030815000025,5127748
355030815000026,5658218
355030815000027,3012980
355030815000028,3333770
355030815000029,71442
355030815000030,1261700
355030815000031,777310
355030815000032,1669448
355030815000033,1738630
355030815000034,1102480
355030815000035,2030744
355030815000036,2049614
355030815000037,1386030
355030815000038,2885164
355030815000039,3391308
355030815000040,2847482
355030815000041,1981712
355030815000042,2834312
355030815000043,4079266
355030815000044,1744010
355030815000045,3616112
355030815000046,3279802
355030815000047,3268490
355030815000048,893060
355030815000049,6915180
355030815000050,3387142
355030815000051,3688082
355030815000052,5145644
355030815000053,3436324
355030815000054,2086174
355030815000055,2984926
355030815000056,2832162
355030815000057,1946210
355030815000058,1446726
355030815000059,1428016
355030815000060,3184438
355030815000061,2811600
355030815000062,1751866
355030815000063,1704418
355030815000064,1559426
355030815000065,5240576
355030815000066,2217846
355030815000067,1509354
355030815000068,2541730
355030815000069,1131340
355030815000070,4652078
355030815000071,1051640
355030815000072,4250300
355030815000073,3797918
355030815000074,2931422
355030815000075,5263378
355030815000076,4556192
355030815000077,4236098
355030815000078,2892444
355030815000079,2344386
355030815000080,1686940
355030815000081,1813552
355030815000082,572050
355030815000083,5640878
355030815000084,6385568
355030815000085,5929370
355030815000086,2533804
355030815000087,3206960
355030815000088,4820470
355030815000089,2490856
355030815000090,4714302
355030815000091,5384018
355030815000092,6546022
355030815000093,4034122
355030815000094,1736810
355030815000095,2155830
355030815000096,3607980
355030815000097,3049900
355030815000098,2143682
355030815000099,2554818
355030815000100,3059730
355030815000101,2769590
355030815000102,5870824
355030815000103,947950
355030815000104,2373128
355030815000105,535420
355030815000106,1640990
355030815000107,1076076
355030815000108,3764192
355030815000109,407640
355030815000110,866732
355030815000111,2069030
355030815000112,877102
355030815000113,1316522
355030815000114,2112600
355030815000115,3636076
355030815000116,3674940
355030815000117,3084890
355030815000118,6288314
355030815000119,1839520
355030815000120,3622490
355030815000121,1813990
355030815000122,1486692
355030815000123,7060626
355030815000124,2742784
355030815000125,3022726
355030815000126,1441940
355030815000127,2483840
355030815000128,8060796
355030815000129,6625392
355030815000130,4977744
355030815000131,8608860
355030815000132,2326762
355030815000133,1674090
355030815000134,2748462
355030815000135,2325250
355030815000136,3509372
355030815000137,1532138
355030815000138,2820262
355030815000139,4130900
355030815000140,6869406
355030815000141,144558
355030815000142,1715550
355030815000146,155942
355030815000147,93410
355030815000148,90960
355030816000001,1918776
355030816000002,1329738
355030816000003,921278
355030816000004,1184672
355030816000005,1139250
355030816000006,731960
355030816000007,795312
355030816000008,2000322
355030816000009,3404108
355030816000010,1625120
355030816000011,1692818
355030816000012,1207022
355030816000013,940612
355030816000014,1467926
355030816000015,401446
355030816000016,1263824
355030816000017,1541002
355030816000018,2284298
355030816000019,975368
355030816000020,918284
355030816000021,1602276
355030816000022,1928660
355030816000023,4213940
355030816000024,1090992
355030816000025,868866
355030816000026,1875566
355030816000027,1904696
355030816000028,1946662
355030816000029,1937514
355030816000030,1042980
355030816000031,1152880
355030816000032,1211508
355030816000033,1954526
355030816000034,3128778
355030816000035,3006206
355030816000036,2726412
355030816000037,1757834
355030816000038,1325274
355030816000039,1704370
355030816000040,1320816
355030816000041,3430122
355030816000042,2486450
355030816000043,1773208
355030816000044,2684240
355030816000045,1305290
355030816000046,659100
355030816000047,549688
355030816000048,1344394
