id_setor_censitario,pessoas_5anos_mais_alfab
350950205001248,570
350950205001249,660
350950205001250,243
350950205001251,315
350950205001252,404
350950205001253,333
350950205001254,284
350950205001255,78
350950205001256,116
350950205001257,254
350950205001258,299
350950205001259,79
350950205001260,419
350950205001261,224
350950205001262,915
350950205001263,533
350950205001264,671
350950205001265,585
350950205001266,162
350950205001267,43
350950205001269,152
350950205001270,395
350950205001271,287
350950205001272,365
350950205001273,202
350950205001274,468
350950205001275,218
350950205001276,482
350950205001277,584
350950205001278,246
350950205001280,341
350950205001281,329
350950205001282,291
350950205001283,353
350950205001284,650
350950205001285,423
350950205001286,637
350950205001287,17
350950205001289,400
350950205001290,443
350950205001291,597
350950205001292,699
350950205001293,559
350950205001295,318
350950205001296,281
350950205001297,211
350950205001298,423
350950205001299,496
350950205001300,364
350950205001301,272
350950205001302,821
350950205001303,158
350950205001304,316
350950205001305,260
350950205001306,285
350950205001307,407
350950205001308,295
350950205001309,300
350950205001310,530
350950205001311,284
350950205001312,462
350950205001313,534
350950205001314,593
350950205001315,528
350950205001316,523
350950205001317,553
350950205001318,398
350950205001319,389
350950205001320,482
350950205001321,635
350950205001322,465
350950205001323,386
350950205001324,612
350950205001327,270
350950205001328,449
350950205001329,474
350950205001330,454
350950205001331,264
350950205001332,159
350950205001333,395
350950205001334,256
350950205001335,162
350950205001336,51
350950205001337,473
350950205001338,430
350950205001339,281
350950205001340,536
350950205001341,399
350950205001342,459
350950205001343,425
350950205001344,185
350950205001345,892
350950205001346,873
350950205001347,244
350950205001348,483
350950205001349,398
350950205001350,394
350950205001351,478
350950205001352,286
350950205001353,538
350950205001354,743
350950205001355,158
350950205001356,402
350950205001357,750
350950205001358,391
350950205001359,345
350950205001362,621
350950205001363,849
350950205001364,571
350950205001365,535
350950205001366,526
350950205001367,600
350950205001368,689
350950205001369,378
350950205001370,385
350950205001371,311
350950205001372,308
350950205001373,520
350950205001374,478
350950205001375,402
350950205001376,785
350950205001377,485
350950205001378,483
350950205001379,578
350950205001380,456
350950205001381,590
350950205001382,634
350950205001383,734
350950205001384,102
350950205001385,564
350950205001386,574
350950205001387,208
350950205001388,252
350950205001389,574
350950205001390,468
350950205001391,407
350950205001392,628
350950205001393,681
350950205001394,526
350950205001395,200
350950205001396,174
350950205001397,244
350950205001398,229
350950205001399,196
350950205001400,260
350950205001401,425
350950205001402,805
350950205001403,722
350950205001404,411
350950205001405,359
350950205001406,125
350950205001409,2132
350950205001410,473
350950205001411,548
350950205001412,535
350950205001413,466
350950205001414,541
350950205001415,675
350950205001416,385
350950205001417,410
350950205001418,475
350950205001419,398
350950205001420,356
350950205001421,170
350950205001422,697
350950205001423,369
350950205001424,168
350950205001426,342
350950205001427,367
350950205001428,366
350950205001429,368
350950205001430,482
350950205001431,471
350950205001432,292
350950205001433,385
350950205001434,400
350950205001435,496
350950205001436,512
350950205001437,250
350950205001438,57
350950205001439,994
350950205001440,523
350950205001441,378
350950205001442,586
350950205001443,453
350950205001444,534
350950205001445,402
350950205001446,528
350950205001447,580
350950205001448,459
350950205001449,542
350950205001450,474
350950205001451,563
350950205001452,500
350950205001453,283
350950205001454,621
350950205001455,547
350950205001456,475
350950205001457,374
350950205001458,331
350950205001459,516
350950205001460,628
350950205001461,513
350950205001462,411
350950205001463,610
350950205001464,605
350950205001465,541
350950205001466,568
350950205001467,504
350950205001468,554
350950205001469,490
350950205001470,377
350950205001471,646
350950205001472,679
350950205001473,423
350950205001474,266
350950205001475,591
350950205001476,572
350950205001477,579
350950205001478,275
350950205001479,281
350950205001480,317
350950205001481,580
350950205001482,519
350950205001483,640
350950205001484,308
350950205001485,365
350950205001486,493
350950205001487,558
350950205001488,744
350950205001489,490
350950205001490,896
350950205001491,742
350950205001492,591
350950205001493,438
350950205001494,539
350950205001495,395
350950205001496,382
350950205001497,199
350950205001498,1326
350950205001499,1263
350950205001500,542
350950205001504,663
350950205001505,495
350950205001506,313
350950205001507,698
350950205001508,487
350950205001509,953
350950205001510,447
350950205001511,457
350950205001512,445
350950205001513,481
350950205001514,557
350950205001515,773
350950205001518,447
350950205001519,251
350950205001520,181
350950205001521,652
350950205001522,413
350950205001523,692
350950205001524,639
350950205001525,64
350950205001526,381
350950205001527,101
350950205001528,954
350950205001529,691
350950205001530,869
350950205001531,4
350950205001532,955
350950205001533,24
350950205001534,314
350950205001535,277
350950205001536,238
350950205001537,345
350950205001538,331
350950205001539,68
350950205001540,551
350950205001541,947
350950205001542,652
350950205001543,708
350950205001544,820
350950205001545,742
350950205001546,360
350950205001547,432
350950205001548,376
350950205001549,370
350950205001550,19
350950205001551,237
350950205001552,227
350950205001553,2
350950205001554,89
350950205001555,23
350950205001558,395
350950205001559,239
350950210000001,405
350950210000002,451
350950210000003,206
350950210000004,487
350950210000005,451
350950210000006,434
350950210000007,569
350950210000008,547
350950210000009,723
350950210000010,463
350950210000011,940
350950210000012,294
350950210000013,13
350950210000014,782
350950210000015,956
350950210000016,877
350950210000017,413
350950210000018,616
350950210000019,1064
350950210000020,811
350950210000021,563
350950210000022,446
350950210000023,1017
350950210000024,827
350950210000025,796
350950210000026,1203
350950210000027,944
350950210000028,866
350950210000029,859
350950210000030,711
350950210000031,844
350950210000032,516
350950210000033,395
350950210000034,467
350950210000035,521
350950210000036,1422
350950210000037,953
350950210000038,611
350950210000039,799
350950210000040,570
350950210000041,808
350950210000042,281
350950210000043,722
350950210000044,391
350950210000045,430
350950210000046,536
350950210000047,757
350950210000048,443
350950210000049,866
350950210000050,826
350950210000051,1028
350950210000052,399
350950210000053,557
350950210000055,565
350950210000056,631
350950210000057,460
350950210000058,526
350950210000059,835
350950210000060,618
350950210000061,791
350950210000062,133
350950210000064,157
350950210000065,45
350950210000067,658
350950210000068,483
350950210000069,385
350950210000070,667
350950210000071,939
350950210000072,325
350950210000073,233
350950210000074,190
350950210000075,208
350950210000076,482
350950210000077,140
350950210000078,286
350950210000079,552
350950210000080,414
350950210000081,599
350950210000082,521
350950210000083,581
350950210000084,442
350950210000085,399
350950210000086,399
350950210000087,174
350950210000088,248
350950210000089,265
350950210000090,317
350950210000091,194
350950210000092,171
350950210000093,206
350950210000094,300
350950210000095,623
350950215000001,391
350950215000003,4
350950215000004,395
350950215000005,353
350950215000006,129
350950215000007,276
350950215000008,71
350950215000009,352
350950220000001,411
350950220000002,754
350950220000003,598
350950220000004,552
350950220000005,503
350950220000006,376
350950220000007,508
350950220000008,92
350950220000009,249
350950220000010,278
350950220000011,401
350950220000012,354
350950220000013,542
350950220000014,733
350950220000015,756
350950220000016,471
350950220000017,457
350950220000018,700
350950220000019,415
350950220000020,1371
350950220000021,397
350950220000022,363
350950220000023,579
350950220000024,305
350950220000025,882
350950220000026,979
350950220000027,505
350950220000028,432
350950220000029,599
350950220000030,537
350950220000031,446
350950220000032,512
350950220000033,462
350950220000034,495
350950220000035,519
350950220000036,539
350950220000037,545
350950220000038,515
350950220000039,435
350950220000040,505
350950220000041,559
350950220000042,710
350950220000043,634
350950220000044,716
350950220000045,655
350950220000046,400
350950220000047,472
350950220000048,367
350950220000049,358
350950220000050,299
350950220000051,506
350950220000052,341
350950220000053,445
350950220000054,591
350950220000055,570
350950220000056,538
350950220000057,490
350950225000001,788
350950225000002,1398
350950225000003,966
350950225000004,987
350950225000005,476
350950225000006,8
350950225000007,1308
350950225000008,754
350950225000009,393
350950225000010,562
350950225000011,391
350950225000012,861
350950225000013,908
350950225000014,509
350950225000015,1035
350950225000016,14
350950225000017,1130
350950225000018,349
350950225000019,11
350950225000020,117
350950225000021,1240
350950225000022,285
350950225000023,290
350950225000024,513
350950225000025,764
350950225000026,147
350950225000027,137
350950225000028,226
350960105000001,713
350960105000002,390
350960105000003,693
350960105000004,488
350960105000005,657
350960105000006,665
350960105000007,847
350960105000008,570
350960105000009,620
350960105000010,650
350960105000011,534
350960105000012,824
350960105000013,695
350960105000014,192
350960105000015,365
350960105000016,248
350960105000017,447
350960105000018,263
350960105000019,783
350960105000020,759
350960105000021,342
350960105000022,614
350960105000023,653
350960105000024,626
350960105000025,686
350960105000026,527
350960105000027,414
350960105000028,531
350960105000030,434
350960105000031,659
350960105000032,357
350960105000033,339
350960105000034,445
350960105000035,564
350960105000036,722
350960105000037,576
